Latitude,Longitude,Type
41.872252,-87.628970,Arts & Crafts Store
41.925102,-87.695848,Playground
41.895971,-87.622882,Hotel Bar
41.975772,-87.686886,Mexican Restaurant
41.892937,-87.624319,Clothing Store
41.937667,-87.644396,Dive Bar
41.882087,-87.640643,Juice Bar
41.879052,-87.638798,Juice Bar
41.938561,-87.760281,Tattoo Parlor
41.939865,-87.657280,Bar
41.890832,-87.618746,Sushi Restaurant
41.915715,-87.672025,Church
41.968146,-87.649938,Drugstore / Pharmacy
41.997677,-87.689394,Indian Restaurant
41.881341,-87.626228,Hotel
41.918537,-87.648609,Boutique
41.899696,-87.624227,Accessories Store
41.972222,-87.686605,General Entertainment
42.002271,-87.686949,Park
41.934777,-87.646439,Cosmetics Shop
41.845486,-87.633920,Pizza Place
41.881990,-87.633925,Coffee Shop
41.880035,-87.626001,Office
41.868853,-87.625876,Salon / Barbershop
41.932463,-87.644820,Yoga Studio
41.896171,-87.662850,Wine Shop
41.795147,-87.600342,Bar
41.937008,-87.664930,Sandwich Place
41.937400,-87.648789,Bank
41.883331,-87.632619,Mexican Restaurant
41.882974,-87.656897,Thrift / Vintage Store
41.937883,-87.644143,Convenience Store
41.943767,-87.649329,Convenience Store
41.780567,-87.683511,Bank
41.903819,-87.635322,Veterinarian
41.846130,-87.649119,Laundry Service
41.895075,-87.624444,Clothing Store
41.921163,-87.648667,Bar
41.902226,-87.667642,Record Shop
41.896147,-87.624121,Chinese Restaurant
41.895663,-87.636649,Office
41.900919,-87.625447,Salon / Barbershop
41.884126,-87.628271,Food Court
41.885715,-87.625004,Vegetarian / Vegan Restaurant
41.949962,-87.707960,Post Office
41.896724,-87.627833,Fast Food Restaurant
41.891171,-87.627886,Hotel
41.883872,-87.631186,Government Building
41.976626,-87.668343,Museum
41.960715,-87.673801,Antique Shop
41.884267,-87.629785,Fast Food Restaurant
41.939476,-87.644413,Salon / Barbershop
41.882243,-87.630720,Salon / Barbershop
41.899336,-87.624116,Furniture / Home Store
41.799161,-87.590536,Pizza Place
41.901154,-87.667430,Sandwich Place
41.975700,-87.668442,Salon / Barbershop
41.949353,-87.673447,Office
41.961552,-87.679472,Pizza Place
41.890975,-87.618534,Drugstore / Pharmacy
41.963582,-87.685376,Sushi Restaurant
41.874187,-87.628917,Thai Restaurant
41.893341,-87.639549,Mediterranean Restaurant
41.891097,-87.605023,Bar
41.885428,-87.800297,Historic Site
41.886528,-87.622063,Grocery Store
41.931928,-87.716475,Bus Line
41.910916,-87.678307,Bakery
41.960294,-87.787072,Fast Food Restaurant
41.920513,-87.641072,Salon / Barbershop
41.893036,-87.640729,Salon / Barbershop
41.878143,-87.631655,Asian Restaurant
41.974679,-87.710681,University
41.899386,-87.624400,Sandwich Place
41.942083,-87.670339,Nail Salon
41.835541,-87.674744,Department Store
41.941564,-87.689264,Toy / Game Store
41.945721,-87.664108,Design Studio
41.790746,-87.801842,Hot Dog Joint
41.961596,-87.676692,Mexican Restaurant
41.786824,-87.800965,American Restaurant
41.882017,-87.631486,Tanning Salon
41.917797,-87.705920,Drugstore / Pharmacy
41.924540,-87.711003,Caf
41.909097,-87.675694,Shoe Store
41.790039,-87.584069,Home (private)
41.968567,-87.688354,Sandwich Place
41.893900,-87.634861,Bike Shop
41.892584,-87.620935,Tapas Restaurant
41.939943,-87.651651,Sandwich Place
41.917601,-87.677546,French Restaurant
41.896257,-87.664646,Accessories Store
41.917276,-87.706333,Video Store
41.983666,-87.658471,Indian Restaurant
41.771374,-87.741891,Hot Dog Joint
41.931859,-87.736607,Diner
41.996283,-87.714157,Hardware Store
41.880854,-87.631191,Chinese Restaurant
41.879233,-87.642194,Law School
41.734696,-87.585775,Liquor Store
41.882714,-87.628101,Clothing Store
41.924205,-87.639515,Drugstore / Pharmacy
41.925062,-87.669318,Automotive Shop
41.952447,-87.677570,Bank
41.908538,-87.634594,Bank
41.952824,-87.727721,Asian Restaurant
41.965402,-87.708391,Liquor Store
41.932650,-87.712990,Mexican Restaurant
41.939023,-87.711574,Chinese Restaurant
41.917548,-87.711700,Grocery Store
41.934839,-87.669203,Italian Restaurant
41.799660,-87.591472,Chinese Restaurant
41.900306,-87.633445,Home (private)
41.881538,-87.660861,Italian Restaurant
41.893089,-87.638907,Salon / Barbershop
41.932309,-87.698209,Breakfast Spot
41.909073,-87.797163,Mexican Restaurant
41.991950,-87.660270,Bar
41.935892,-87.644395,Thai Restaurant
41.836547,-87.765410,Diner
41.852983,-87.632349,Chinese Restaurant
41.753741,-87.741728,Italian Restaurant
41.982702,-87.671865,Church
41.807571,-87.727321,Bar
41.880988,-87.624748,Building
41.926501,-87.703052,Pizza Place
42.002653,-87.672097,Sushi Restaurant
41.909565,-87.846445,Multiplex
41.895878,-87.686273,Fast Food Restaurant
41.938041,-87.807033,Mexican Restaurant
41.887388,-87.801973,Toy / Game Store
41.891662,-87.634238,Building
41.925117,-87.663568,Fast Food Restaurant
41.970560,-87.659662,Post Office
41.910609,-87.634715,Smoke Shop
41.721170,-87.725594,Department Store
41.721846,-87.685533,Department Store
41.925593,-87.653510,Post Office
41.883789,-87.628430,Bakery
41.890708,-87.646873,Car Wash
41.941911,-87.712231,Grocery Store
41.828137,-87.694609,Hot Dog Joint
41.935830,-87.746965,Mexican Restaurant
41.882250,-87.805170,Furniture / Home Store
41.909891,-87.710134,Chinese Restaurant
41.910393,-87.684208,Bakery
41.910020,-87.709947,Liquor Store
41.951481,-87.649637,American Restaurant
42.002827,-87.679723,Grocery Store
41.943181,-87.679164,Sandwich Place
41.881385,-87.628144,Clothing Store
42.000484,-87.660880,Drugstore / Pharmacy
41.789745,-87.596312,History Museum
41.924805,-87.677599,Fried Chicken Joint
41.866947,-87.641167,Yoga Studio
41.940069,-87.644840,Hookah Bar
41.925608,-87.653539,College Bookstore
41.961150,-87.653732,Grocery Store
41.961635,-87.653255,Gym
41.969967,-87.689610,Fast Food Restaurant
41.885584,-87.660066,Pet Store
41.885784,-87.624368,Coffee Shop
41.970834,-87.659364,Video Game Store
41.956171,-87.651097,Automotive Shop
41.944778,-87.649377,Burger Joint
41.943668,-87.645109,Coffee Shop
41.909701,-87.676550,Sandwich Place
41.990081,-87.659522,Liquor Store
41.900113,-87.626218,Board Shop
41.917933,-87.697802,Chinese Restaurant
41.978148,-87.659510,Salon / Barbershop
41.955596,-87.804685,Steakhouse
41.960002,-87.643314,Home (private)
41.924878,-87.711780,Drugstore / Pharmacy
41.921880,-87.654009,Deli / Bodega
41.893136,-87.684306,Deli / Bodega
41.998217,-87.664170,Thai Restaurant
41.937155,-87.668541,Pizza Place
41.942475,-87.687920,Dive Bar
41.954970,-87.688604,Thai Restaurant
41.881178,-87.633905,Falafel Restaurant
41.654617,-87.680190,Gay Bar
41.947982,-87.711503,American Restaurant
41.939056,-87.667006,Gym
41.854224,-87.632934,Salon / Barbershop
41.883112,-87.636874,Fast Food Restaurant
41.904052,-87.631514,Donut Shop
41.878001,-87.647681,Sandwich Place
41.923142,-87.697205,Building
41.908270,-87.648273,Doctor's Office
41.878870,-87.634614,Office
41.895757,-87.700660,Fast Food Restaurant
41.894752,-87.626671,Furniture / Home Store
41.908848,-87.677888,Pizza Place
41.881249,-87.635158,Sandwich Place
41.983093,-87.714041,Bank
41.940375,-87.725705,Bike Shop
41.966371,-87.737235,Gym
41.967030,-87.713702,Mexican Restaurant
41.791936,-87.598533,College Cafeteria
41.983008,-87.711124,Tea Room
41.794107,-87.601533,Gym / Fitness Center
41.828146,-87.681148,Mexican Restaurant
41.656906,-87.680020,Bar
41.857975,-87.669160,Train Station
41.889078,-87.635568,Office
41.939870,-87.655567,Pet Store
41.939961,-87.652429,Juice Bar
41.932810,-87.645449,Women's Store
41.925010,-87.700352,Convenience Store
41.881783,-87.633226,Sandwich Place
41.830351,-87.684373,Fast Food Restaurant
41.918367,-87.682530,Coffee Shop
41.904650,-87.648416,Donut Shop
41.878788,-87.639935,Mexican Restaurant
41.880483,-87.629573,Sandwich Place
41.879555,-87.648568,Vegetarian / Vegan Restaurant
41.891554,-87.627365,Office
41.790484,-87.602208,College Library
41.885969,-87.633326,Office
41.876926,-87.627616,Donut Shop
41.892009,-87.629992,Post Office
41.908273,-87.634474,Salon / Barbershop
41.962898,-87.655635,Tattoo Parlor
41.808648,-87.666992,Mexican Restaurant
41.802921,-87.598625,Temple
41.896461,-87.667309,Miscellaneous Shop
41.882351,-87.637009,Opera House
41.893313,-87.667282,Tapas Restaurant
41.804678,-87.684299,Train Station
41.924890,-87.728004,Train Station
41.829401,-87.680785,Train Station
41.889983,-87.673429,Antique Shop
41.975034,-87.651348,Park
41.881177,-87.641861,Gym
41.879508,-87.630527,College Administrative Building
41.876618,-87.632310,Building
41.918954,-87.660418,Pet Store
41.871563,-87.789555,Garden
41.945653,-87.646050,Laundry Service
41.929243,-87.642550,Deli / Bodega
41.878201,-87.634450,Italian Restaurant
41.889238,-87.636749,Sandwich Place
41.897447,-87.677079,Coffee Shop
41.975125,-87.709394,Coffee Shop
41.879516,-87.635645,Office
41.692263,-87.720599,Tanning Salon
41.866491,-87.646893,Bookstore
41.954155,-87.675254,Diner
41.953632,-87.736723,Bar
41.932894,-87.648173,Drugstore / Pharmacy
41.795312,-87.631159,Train Station
41.768191,-87.625805,Train Station
41.750408,-87.625108,Train Station
41.735358,-87.624807,Train Station
41.722355,-87.624421,Train Station
41.800823,-87.588843,American Restaurant
41.719884,-87.776643,Mexican Restaurant
41.878587,-87.627927,Fast Food Restaurant
41.902889,-87.695408,Caribbean Restaurant
41.942176,-87.688248,Fast Food Restaurant
41.961454,-87.680170,Greek Restaurant
41.926232,-87.670426,Building
41.859128,-87.646786,Mexican Restaurant
41.847202,-87.683008,Deli / Bodega
41.882066,-87.640348,Office
41.772459,-87.743576,Hotel
41.954133,-87.663182,Fast Food Restaurant
41.938454,-87.772185,Asian Restaurant
41.975849,-87.710077,Coffee Shop
41.955046,-87.668340,High School
41.980221,-87.663045,Home (private)
41.903220,-87.669775,Arts & Crafts Store
41.922364,-87.654339,College Academic Building
41.885538,-87.630773,Drugstore / Pharmacy
41.883828,-87.640514,Snack Place
41.884027,-87.640695,Bakery
41.869353,-87.632757,Movie Theater
41.939850,-87.653799,Salon / Barbershop
41.889555,-87.623531,Plaza
41.891524,-87.619674,Hotel
41.885730,-87.627960,Train Station
41.891603,-87.609195,Museum
41.880913,-87.647349,Diner
41.979141,-87.668379,Bank
41.966191,-87.702312,Train Station
41.966211,-87.694657,Train Station
41.996929,-87.660529,Medical Center
41.931808,-87.713334,Coffee Shop
41.885567,-87.625987,Other Nightlife
41.881795,-87.634435,Italian Restaurant
41.899115,-87.623971,Bus Station
42.001275,-87.671682,Peruvian Restaurant
41.882679,-87.623721,Skating Rink
41.930103,-87.707256,Whisky Bar
41.657690,-87.679990,Mexican Restaurant
41.822565,-87.666708,Soccer Stadium
41.979750,-87.668253,Deli / Bodega
41.886929,-87.624290,Donut Shop
41.877552,-87.632835,Sandwich Place
41.975807,-87.710250,Sandwich Place
41.883807,-87.628541,Juice Bar
41.888095,-87.644622,Bank
41.881646,-87.634782,Cupcake Shop
41.983622,-87.669672,Automotive Shop
41.881404,-87.635211,Sandwich Place
41.789108,-87.600727,College Classroom
41.880246,-87.639163,Italian Restaurant
41.911344,-87.679034,Electronics Store
41.931011,-87.685533,Electronics Store
41.900097,-87.626178,Spa / Massage
41.797969,-87.723032,Bank
41.797073,-87.722690,Fast Food Restaurant
41.942864,-87.644535,Pet Store
41.885612,-87.634155,Spa / Massage
41.972732,-87.711625,General College & University
41.975413,-87.710767,General College & University
41.953467,-87.750870,South American Restaurant
41.925298,-87.659392,Tanning Salon
41.893800,-87.624473,Miscellaneous Shop
41.883121,-87.633996,Convenience Store
41.966883,-87.679085,Sandwich Place
41.996514,-87.717716,Italian Restaurant
41.890946,-87.624138,Wine Bar
41.862466,-87.646801,Neighborhood
41.893552,-87.621234,Japanese Restaurant
41.909027,-87.810278,Liquor Store
41.985157,-87.669013,Italian Restaurant
41.865169,-87.802202,Mexican Restaurant
41.864032,-87.642231,Post Office
41.938599,-87.770767,Mexican Restaurant
41.831344,-87.646437,Wings Joint
41.875331,-87.629153,Pizza Place
41.916470,-87.806212,Gas Station / Garage
41.903003,-87.688248,Taco Place
41.902399,-87.664892,Sushi Restaurant
41.909942,-87.652230,Sports Bar
41.965177,-87.657454,Diner
41.976015,-87.692710,Donut Shop
41.792045,-87.789546,Sports Bar
41.954210,-87.679396,American Restaurant
41.842572,-87.694106,Police Station
41.877177,-87.651680,Rental Car Location
41.997734,-87.684245,Thrift / Vintage Store
41.934455,-87.668715,Furniture / Home Store
41.947160,-87.669163,Gas Station / Garage
41.981736,-87.668336,Deli / Bodega
41.938098,-87.644473,Mediterranean Restaurant
41.804475,-87.723587,Mexican Restaurant
41.805467,-87.723694,Bakery
41.906824,-87.634565,Bike Shop
41.888362,-87.793253,Sandwich Place
41.936656,-87.664520,Art Gallery
41.959275,-87.682432,Brewery
41.911050,-87.743180,Department Store
41.958724,-87.682443,Grocery Store
41.909914,-87.676584,Clothing Store
41.923254,-87.645677,Bar
41.978141,-87.668229,Clothing Store
41.952182,-87.654247,Building
41.878583,-87.625862,College Technology Building
41.878711,-87.627919,Shoe Store
41.904645,-87.668547,Salon / Barbershop
41.939274,-87.667884,Clothing Store
41.978493,-87.668270,Toy / Game Store
41.910977,-87.637601,Asian Restaurant
41.968315,-87.722849,Korean Restaurant
41.913119,-87.648300,Italian Restaurant
41.898045,-87.623327,Clothing Store
41.954518,-87.688489,Thai Restaurant
41.932595,-87.653482,Sushi Restaurant
41.889350,-87.789036,High School
41.992928,-87.710772,Coffee Shop
41.962051,-87.758687,Church
41.924504,-87.710069,Car Wash
41.959046,-87.682091,Salon / Barbershop
41.905184,-87.667753,Coffee Shop
41.920066,-87.661660,Toy / Game Store
41.890681,-87.658793,Car Wash
41.989353,-87.660119,Gym
41.946542,-87.707137,Burrito Place
41.880047,-87.640825,Donut Shop
41.931850,-87.697812,Drugstore / Pharmacy
41.795312,-87.766256,Liquor Store
41.748144,-87.783123,Southern / Soul Food Restaurant
41.942819,-87.644626,Record Shop
41.900281,-87.628488,Spa / Massage
41.953919,-87.688147,Gas Station / Garage
41.795984,-87.588372,Grocery Store
41.965737,-87.708567,Middle Eastern Restaurant
41.936654,-87.647922,Design Studio
41.968775,-87.671297,Hot Dog Joint
41.884449,-87.625816,Burrito Place
41.819628,-87.803408,Gym
41.925191,-87.640517,Clothing Store
41.792521,-87.802037,Mexican Restaurant
41.878236,-87.629799,Office
41.883976,-87.640844,Coffee Shop
41.866238,-87.639953,Sandwich Place
41.885149,-87.621735,Sandwich Place
41.887753,-87.638247,Office
41.884507,-87.630604,Sandwich Place
41.903750,-87.628825,Bank
41.889369,-87.628908,Office
41.885402,-87.634109,Chinese Restaurant
41.844291,-87.722926,Mexican Restaurant
41.889481,-87.628068,Pizza Place
41.880734,-87.626012,Food Court
41.878540,-87.639447,Hot Dog Joint
41.810235,-87.594086,Drugstore / Pharmacy
41.968410,-87.713159,Fast Food Restaurant
41.887175,-87.624025,Financial or Legal Service
41.931712,-87.712033,Clothing Store
41.939675,-87.676319,Medical Center
41.899807,-87.667300,Convenience Store
41.974072,-87.722182,Park
41.884492,-87.647444,Bar
41.930379,-87.709788,Latin American Restaurant
41.931776,-87.713011,Grocery Store
41.943115,-87.681527,Sandwich Place
41.907483,-87.673016,Salon / Barbershop
41.933892,-87.644458,Department Store
41.893457,-87.632157,Gas Station / Garage
41.929698,-87.708826,Indie Movie Theater
41.999829,-87.653180,Home (private)
41.952270,-87.677652,Dance Studio
41.884539,-87.805080,Seafood Restaurant
41.922672,-87.644904,Sandwich Place
41.974750,-87.730347,Park
41.884735,-87.625336,Office
41.781457,-87.586995,High School
41.955029,-87.679352,Salon / Barbershop
41.866692,-87.668297,Coffee Shop
41.884998,-87.631561,Mexican Restaurant
41.932530,-87.644752,Drugstore / Pharmacy
41.894453,-87.634132,Japanese Restaurant
41.882858,-87.633718,Mexican Restaurant
41.889748,-87.631105,Hot Dog Joint
41.887935,-87.623909,Building
41.880521,-87.631631,Bank
41.923466,-87.648661,Office
41.910660,-87.659286,Office
41.885824,-87.624261,Bank
41.998096,-87.668382,Latin American Restaurant
41.885458,-87.626460,School
41.892332,-87.624786,Clothing Store
41.994616,-87.655427,Park
41.884527,-87.626170,Bakery
41.879036,-87.636450,Office
41.855116,-87.625317,Automotive Shop
41.947043,-87.649655,Gas Station / Garage
41.879727,-87.624854,University
41.719664,-87.749047,Train Station
41.795243,-87.586136,Middle Eastern Restaurant
41.906097,-87.671020,Gym
41.895502,-87.648240,Residential Building (Apartment / Condo)
41.924927,-87.688597,Caribbean Restaurant
41.911803,-87.677556,Coffee Shop
41.898449,-87.623254,Office
41.885697,-87.625365,Rental Car Location
41.789265,-87.597470,History Museum
41.889094,-87.635881,Office
41.998380,-87.670762,Gay Bar
41.899164,-87.627770,Salon / Barbershop
41.846288,-87.648544,Italian Restaurant
41.888326,-87.634484,Fast Food Restaurant
41.934942,-87.653857,Salon / Barbershop
41.869131,-87.667724,College Science Building
41.902190,-87.628291,Shoe Store
41.898955,-87.644569,Residential Building (Apartment / Condo)
41.903986,-87.630501,Chinese Restaurant
41.893363,-87.626697,Bank
41.932871,-87.643678,Electronics Store
41.994593,-87.659339,Thai Restaurant
41.994209,-87.669940,Theater
41.893343,-87.628146,American Restaurant
41.900839,-87.662634,Hookah Bar
41.890752,-87.621311,Residential Building (Apartment / Condo)
